primary_label,secondary_labels,type,latitude,longitude,scientific_name,common_name,author,license,rating,url,filename,len_sec_labels,path,frames,sr,duration
bkctch1,['rindov'],"['adult', 'sex uncertain', 'song']",-33.1824,26.4076,Tchagra senegalus,Black-crowned Tchagra,Lynette Rudman,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://www.xeno-canto.org/610165,bkctch1/XC610165.ogg,1,/kaggle/input/birdclef-2023/train_audio/bkctch1/XC610165.ogg,1189504,32000,37.172
gyhspa1,[],"['adult', 'call', 'sex uncertain']",-3.0022,37.5654,Passer griseus,Northern Gray-headed Sparrow,isaac kilusu,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/622855,gyhspa1/XC622855.ogg,0,/kaggle/input/birdclef-2023/train_audio/gyhspa1/XC622855.ogg,164352,32000,5.136
greegr,[],['flight call'],28.2267,-80.7645,Ardea alba,Great Egret,Paul Marvin,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,5.0,https://www.xeno-canto.org/147337,greegr/XC147337.ogg,0,/kaggle/input/birdclef-2023/train_audio/greegr/XC147337.ogg,356352,32000,11.136
lawgol,[],[''],34.144,-118.3031,Spinus lawrencei,Lawrence's Goldfinch,Andy Birch,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://xeno-canto.org/754649,lawgol/XC754649.ogg,0,/kaggle/input/birdclef-2023/train_audio/lawgol/XC754649.ogg,346070,32000,10.8146875
fatrav1,[],['call'],9.847,39.7441,Corvus rhipidurus,Fan-tailed Raven,Andrew Spencer,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/267911,fatrav1/XC267911.ogg,0,/kaggle/input/birdclef-2023/train_audio/fatrav1/XC267911.ogg,1548288,32000,48.384
spewea1,[],"['adult', 'sex uncertain', 'song']",-2.9858,37.5975,Ploceus ocularis,Spectacled Weaver,isaac kilusu,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/642375,spewea1/XC642375.ogg,0,/kaggle/input/birdclef-2023/train_audio/spewea1/XC642375.ogg,142848,32000,4.464
laudov1,[],[''],38.6289,34.8039,Streptopelia senegalensis,Laughing Dove,Grégoire Chauvot,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://xeno-canto.org/738670,laudov1/XC738670.ogg,0,/kaggle/input/birdclef-2023/train_audio/laudov1/XC738670.ogg,1455360,32000,45.48
yertin1,[],['song'],0.483,30.389,Pogoniulus bilineatus,Yellow-rumped Tinkerbird,Martin St-Michel,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/263045,yertin1/XC263045.ogg,0,/kaggle/input/birdclef-2023/train_audio/yertin1/XC263045.ogg,6459141,32000,201.84815625
barswa,[],['song'],53.3662,22.5953,Hirundo rustica,Barn Swallow,Tero Linjama,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/344095,barswa/XC344095.ogg,0,/kaggle/input/birdclef-2023/train_audio/barswa/XC344095.ogg,557558,32000,17.4236875
wookin1,"['rindov', 'trobou1']",['call'],-22.6108,28.2952,Halcyon senegalensis,Woodland Kingfisher,Jeremy Hegge,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://www.xeno-canto.org/208124,wookin1/XC208124.ogg,2,/kaggle/input/birdclef-2023/train_audio/wookin1/XC208124.ogg,1484544,32000,46.392
hadibi1,[],['call'],-1.2051,36.857,Bostrychia hagedash,Hadada Ibis,Bram Piot,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/293908,hadibi1/XC293908.ogg,0,/kaggle/input/birdclef-2023/train_audio/hadibi1/XC293908.ogg,1765460,32000,55.170625
yebbar1,[],['song'],5.9083,12.8528,Trachyphonus purpuratus,Yellow-billed Barbet,Andres Angulo Rubiano,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/498566,yebbar1/XC498566.ogg,0,/kaggle/input/birdclef-2023/train_audio/yebbar1/XC498566.ogg,356352,32000,11.136
cohmar1,['barswa'],['flight call'],52.5135,23.2354,Delichon urbicum,Common House-Martin,Thijs Fijen,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,4.5,https://www.xeno-canto.org/146372,cohmar1/XC146372.ogg,1,/kaggle/input/birdclef-2023/train_audio/cohmar1/XC146372.ogg,391210,32000,12.2253125
walsta1,[],['call'],-7.7501,36.5001,Onychognathus walleri,Waller's Starling,Martin St-Michel,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,3.0,https://www.xeno-canto.org/119182,walsta1/XC119182.ogg,0,/kaggle/input/birdclef-2023/train_audio/walsta1/XC119182.ogg,976353,32000,30.51103125
yebapa1,[],"['mimicry', 'song']",-12.1786,37.5475,Apalis flavida,Yellow-breasted Apalis,David Moyer,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://www.xeno-canto.org/346114,yebapa1/XC346114.ogg,0,/kaggle/input/birdclef-2023/train_audio/yebapa1/XC346114.ogg,578304,32000,18.072
sincis1,[],['alarm call'],12.6561,-7.919,Cisticola cantans,Singing Cisticola,Bram Piot,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/283722,sincis1/XC283722.ogg,0,/kaggle/input/birdclef-2023/train_audio/sincis1/XC283722.ogg,943752,32000,29.49225
thrnig1,[],"['life stage uncertain', 'male', 'song']",53.5854,0.1277,Luscinia luscinia,Thrush Nightingale,Frank X. Moffatt,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/657636,thrnig1/XC657636.ogg,0,/kaggle/input/birdclef-2023/train_audio/thrnig1/XC657636.ogg,1272576,32000,39.768
eubeat1,[],['flight call'],41.9919,1.5099,Merops apiaster,European Bee-eater,Gerard Bota Cabau,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/587221,eubeat1/XC587221.ogg,0,/kaggle/input/birdclef-2023/train_audio/eubeat1/XC587221.ogg,155481,32000,4.85878125
brubru1,[],['call'],-28.7898,24.9876,Nilaus afer,Brubru,Dawie de Swardt,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/382182,brubru1/XC382182.ogg,0,/kaggle/input/birdclef-2023/train_audio/brubru1/XC382182.ogg,1415200,32000,44.225
eubeat1,[],[''],37.1425,-6.5452,Merops apiaster,European Bee-eater,Nelson Conceição,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://xeno-canto.org/740074,eubeat1/XC740074.ogg,0,/kaggle/input/birdclef-2023/train_audio/eubeat1/XC740074.ogg,657408,32000,20.544
brubru1,[],[''],-2.814,37.5034,Nilaus afer,Brubru,isaac kilusu,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://xeno-canto.org/728961,brubru1/XC728961.ogg,0,/kaggle/input/birdclef-2023/train_audio/brubru1/XC728961.ogg,501504,32000,15.672
blacuc1,[],"['adult', 'sex uncertain', 'song']",-33.3235,26.5996,Cuculus clamosus,Black Cuckoo,Lynette Rudman,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/641740,blacuc1/XC641740.ogg,0,/kaggle/input/birdclef-2023/train_audio/blacuc1/XC641740.ogg,923680,32000,28.865
piekin1,[],"['call', 'song']",0.2046,32.5836,Ceryle rudis,Pied Kingfisher,Rory Nefdt,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/195767,piekin1/XC195767.ogg,0,/kaggle/input/birdclef-2023/train_audio/piekin1/XC195767.ogg,657868,32000,20.558375
greegr,[],['flight call'],52.6684,-0.6887,Ardea alba,Great Egret,Andrew Harrop,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/508657,greegr/XC508657.ogg,0,/kaggle/input/birdclef-2023/train_audio/greegr/XC508657.ogg,165512,32000,5.17225
gargan,[],[''],38.188,-0.7914,Spatula querquedula,Garganey,Stein Ø. Nilsen,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://xeno-canto.org/737247,gargan/XC737247.ogg,0,/kaggle/input/birdclef-2023/train_audio/gargan/XC737247.ogg,330240,32000,10.32
cibwar1,[],['song'],-7.8085,36.4921,Bradypterus cinnamomeus,Cinnamon Bracken-Warbler,Louis A. Hansen,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/447275,cibwar1/XC447275.ogg,0,/kaggle/input/birdclef-2023/train_audio/cibwar1/XC447275.ogg,92928,32000,2.904
spwlap1,[],[''],34.7295,32.4609,Vanellus spinosus,Spur-winged Lapwing,Frantz Barrault,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://xeno-canto.org/728515,spwlap1/XC728515.ogg,0,/kaggle/input/birdclef-2023/train_audio/spwlap1/XC728515.ogg,147456,32000,4.608
subbus1,"['combul2', 'meypar1', 'rindov']","['call', 'song']",-0.5254,31.0068,Telophorus sulfureopectus,Sulphur-breasted Bushshrike,Magnus Wadstein,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://www.xeno-canto.org/537088,subbus1/XC537088.ogg,3,/kaggle/input/birdclef-2023/train_audio/subbus1/XC537088.ogg,1182824,32000,36.96325
klacuc1,[],['song'],9.6467,-1.7606,Chrysococcyx klaas,Klaas's Cuckoo,Mike Nelson,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,3.5,https://www.xeno-canto.org/45758,klacuc1/XC45758.ogg,0,/kaggle/input/birdclef-2023/train_audio/klacuc1/XC45758.ogg,455576,32000,14.23675
greegr,[],['flight call'],-24.765,-65.309,Ardea alba,Great Egret,Niels Krabbe,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://www.xeno-canto.org/361135,greegr/XC361135.ogg,0,/kaggle/input/birdclef-2023/train_audio/greegr/XC361135.ogg,780748,32000,24.398375
spmthr1,[],['song'],-2.7226,37.3809,Cichladusa guttata,Spotted Morning-Thrush,isaac kilusu and kilusu bird club,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/373665,spmthr1/XC373665.ogg,0,/kaggle/input/birdclef-2023/train_audio/spmthr1/XC373665.ogg,367104,32000,11.472
woosan,['eaywag1'],"['call', 'song']",62.1371,16.2479,Tringa glareola,Wood Sandpiper,Thomas Bergman,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://www.xeno-canto.org/562056,woosan/XC562056.ogg,1,/kaggle/input/birdclef-2023/train_audio/woosan/XC562056.ogg,1532238,32000,47.8824375
varsun2,[],['call'],-9.2088,34.3008,Cinnyris venustus,Variable Sunbird,Stein Ø. Nilsen,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/493836,varsun2/XC493836.ogg,0,/kaggle/input/birdclef-2023/train_audio/varsun2/XC493836.ogg,549888,32000,17.184
nubwoo1,[],[''],-0.8219,36.2647,Campethera nubica,Nubian Woodpecker,Lars Lachmann,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://xeno-canto.org/750361,nubwoo1/XC750361.ogg,0,/kaggle/input/birdclef-2023/train_audio/nubwoo1/XC750361.ogg,409600,32000,12.8
wbrcha2,[],['song'],-0.636,34.117,Cossypha heuglini,White-browed Robin-Chat,James Bradley,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/205760,wbrcha2/XC205760.ogg,0,/kaggle/input/birdclef-2023/train_audio/wbrcha2/XC205760.ogg,853473,32000,26.67103125
reisee2,[],"['adult', 'sex uncertain', 'song']",-2.9858,37.5975,Crithagra reichenowi,Reichenow's Seedeater,isaac kilusu,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/601109,reisee2/XC601109.ogg,0,/kaggle/input/birdclef-2023/train_audio/reisee2/XC601109.ogg,943104,32000,29.472
easmog1,[],['call'],-4.7772,38.3205,Arizelocichla nigriceps,Eastern Mountain Greenbul,Rolf A. de By,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/473926,easmog1/XC473926.ogg,0,/kaggle/input/birdclef-2023/train_audio/easmog1/XC473926.ogg,385536,32000,12.048
cohmar1,[],['call'],39.1354,25.9287,Delichon urbicum,Common House-Martin,Jonathan Bryant,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,http://xeno-canto.org/671706,cohmar1/XC671706.ogg,0,/kaggle/input/birdclef-2023/train_audio/cohmar1/XC671706.ogg,555872,32000,17.371
ndcsun2,[],"['male', 'song']",-0.636,34.117,Cinnyris reichenowi,Northern Double-collared Sunbird,James Bradley,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/333788,ndcsun2/XC333788.ogg,0,/kaggle/input/birdclef-2023/train_audio/ndcsun2/XC333788.ogg,2994260,32000,93.570625
comsan,[],"['flight call', 'nocturnal flight call']",50.8297,3.2408,Actitis hypoleucos,Common Sandpiper,Ignaas Robbe,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/559771,comsan/XC559771.ogg,0,/kaggle/input/birdclef-2023/train_audio/comsan/XC559771.ogg,248064,32000,7.752
yertin1,"['hadibi1', 'yebgre1']","['adult', 'call']",-28.7942,32.0987,Pogoniulus bilineatus,Yellow-rumped Tinkerbird,Tony Archer,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://www.xeno-canto.org/620815,yertin1/XC620815.ogg,2,/kaggle/input/birdclef-2023/train_audio/yertin1/XC620815.ogg,627744,32000,19.617
comsan,[],[''],59.1248,18.3501,Actitis hypoleucos,Common Sandpiper,Alan Dalton,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://xeno-canto.org/722484,comsan/XC722484.ogg,0,/kaggle/input/birdclef-2023/train_audio/comsan/XC722484.ogg,3764128,32000,117.629
hadibi1,[],['call'],-13.101,31.7949,Bostrychia hagedash,Hadada Ibis,Meena Haribal,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/613122,hadibi1/XC613122.ogg,0,/kaggle/input/birdclef-2023/train_audio/hadibi1/XC613122.ogg,1436108,32000,44.878375
comsan,[],['nocturnal flight call'],51.9086,-8.3147,Actitis hypoleucos,Common Sandpiper,Irish Wildlife Sounds,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,http://xeno-canto.org/667807,comsan/XC667807.ogg,0,/kaggle/input/birdclef-2023/train_audio/comsan/XC667807.ogg,1138496,32000,35.578
eswdov1,[],[''],-3.1552,40.1326,Turtur chalcospilos,Emerald-spotted Wood-Dove,Lars Lachmann,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://xeno-canto.org/756322,eswdov1/XC756322.ogg,0,/kaggle/input/birdclef-2023/train_audio/eswdov1/XC756322.ogg,1164434,32000,36.3885625
barswa,[],['call'],51.6424,105.5332,Hirundo rustica,Barn Swallow,Louis A. Hansen,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,4.0,https://www.xeno-canto.org/457812,barswa/XC457812.ogg,0,/kaggle/input/birdclef-2023/train_audio/barswa/XC457812.ogg,6788352,32000,212.136
eubeat1,[],"['call', 'flight call']",43.6213,4.2483,Merops apiaster,European Bee-eater,Tanguy Loïs,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://www.xeno-canto.org/649708,eubeat1/XC649708.ogg,0,/kaggle/input/birdclef-2023/train_audio/eubeat1/XC649708.ogg,1670400,32000,52.2
ratcis1,[],[''],-15.951,28.862,Cisticola chiniana,Rattling Cisticola,Dries Van de Loock,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://xeno-canto.org/745563,ratcis1/XC745563.ogg,0,/kaggle/input/birdclef-2023/train_audio/ratcis1/XC745563.ogg,1547520,32000,48.36
yetgre1,[],['call'],-0.989,29.616,Atimastillas flavicollis,Yellow-throated Greenbul,Martin St-Michel,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/247369,yetgre1/XC247369.ogg,0,/kaggle/input/birdclef-2023/train_audio/yetgre1/XC247369.ogg,361953,32000,11.31103125
reccuc1,[],['song'],-15.477,28.4237,Cuculus solitarius,Red-chested Cuckoo,Rory Nefdt,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/207739,reccuc1/XC207739.ogg,0,/kaggle/input/birdclef-2023/train_audio/reccuc1/XC207739.ogg,1966080,32000,61.44
gycwar3,[],['song'],-0.57,30.76,Eminia lepida,Gray-capped Warbler,Rolf A. de By,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/282052,gycwar3/XC282052.ogg,0,/kaggle/input/birdclef-2023/train_audio/gycwar3/XC282052.ogg,2476826,32000,77.4008125
greegr,[],['call'],52.1645,5.1225,Ardea alba,Great Egret,Frank Roos,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/512483,greegr/XC512483.ogg,0,/kaggle/input/birdclef-2023/train_audio/greegr/XC512483.ogg,224026,32000,7.0008125
lessts1,[],"['call', 'juvenile']",-33.2945,26.5111,Cecropis abyssinica,Lesser Striped Swallow,Lynette Rudman,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/459325,lessts1/XC459325.ogg,0,/kaggle/input/birdclef-2023/train_audio/lessts1/XC459325.ogg,968829,32000,30.27590625
blakit1,[],['call'],52.2358,13.8875,Milvus migrans,Black Kite,Sonnenburg,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/408738,blakit1/XC408738.ogg,0,/kaggle/input/birdclef-2023/train_audio/blakit1/XC408738.ogg,403749,32000,12.61715625
thrnig1,[],['song'],53.3699,22.5578,Luscinia luscinia,Thrush Nightingale,Jacek Betleja,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://www.xeno-canto.org/650762,thrnig1/XC650762.ogg,0,/kaggle/input/birdclef-2023/train_audio/thrnig1/XC650762.ogg,650344,32000,20.32325
woosan,[],"['call', 'quiet conversations in a large flock on the bank']",56.1211,47.5042,Tringa glareola,Wood Sandpiper,Albert Lastukhin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/190515,woosan/XC190515.ogg,0,/kaggle/input/birdclef-2023/train_audio/woosan/XC190515.ogg,7427971,32000,232.12409375
strher,[],['call'],34.7176,135.478,Butorides striata,Striated Heron,Anon Torimi,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.5,https://www.xeno-canto.org/255377,strher/XC255377.ogg,0,/kaggle/input/birdclef-2023/train_audio/strher/XC255377.ogg,38400,32000,1.2
kerspa2,[],['call'],-2.5477,36.7873,Passer rufocinctus,Kenya Rufous Sparrow,Rolf A. de By,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/472384,kerspa2/XC472384.ogg,0,/kaggle/input/birdclef-2023/train_audio/kerspa2/XC472384.ogg,2205153,32000,68.91103125
comsan,[],"['call', 'flight call']",68.535,23.321,Actitis hypoleucos,Common Sandpiper,Stein Ø. Nilsen,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,4.5,https://www.xeno-canto.org/123893,comsan/XC123893.ogg,0,/kaggle/input/birdclef-2023/train_audio/comsan/XC123893.ogg,1837349,32000,57.41715625
egygoo,[],['call'],52.2703,13.7253,Alopochen aegyptiaca,Egyptian Goose,Sonnenburg,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/402520,egygoo/XC402520.ogg,0,/kaggle/input/birdclef-2023/train_audio/egygoo/XC402520.ogg,180558,32000,5.6424375
rebfir2,[],['call'],-26.6986,26.7898,Lagonosticta senegala,Red-billed Firefinch,Tony Archer,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,1.0,https://www.xeno-canto.org/492189,rebfir2/XC492189.ogg,0,/kaggle/input/birdclef-2023/train_audio/rebfir2/XC492189.ogg,499043,32000,15.59509375
carcha1,[],"['call', 'song']",-34.3543,18.4921,Cossypha caffra,Cape Robin-Chat,Joshua Weiss,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/425556,carcha1/XC425556.ogg,0,/kaggle/input/birdclef-2023/train_audio/carcha1/XC425556.ogg,315977,32000,9.87428125
litegr,[],['call'],40.779,0.7194,Egretta garzetta,Little Egret,Jordi Calvet,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://www.xeno-canto.org/188332,litegr/XC188332.ogg,0,/kaggle/input/birdclef-2023/train_audio/litegr/XC188332.ogg,223488,32000,6.984
spemou2,[],['call'],-12.9179,28.3321,Colius striatus,Speckled Mousebird,Dries Van de Loock,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,0.0,https://www.xeno-canto.org/547982,spemou2/XC547982.ogg,0,/kaggle/input/birdclef-2023/train_audio/spemou2/XC547982.ogg,768768,32000,24.024
thrnig1,[],"['adult', 'male', 'song']",52.4099,4.7494,Luscinia luscinia,Thrush Nightingale,Hans Groot,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/595845,thrnig1/XC595845.ogg,0,/kaggle/input/birdclef-2023/train_audio/thrnig1/XC595845.ogg,9442528,32000,295.079
blnmou1,['chewea1'],['call'],9.5753,44.0319,Urocolius macrourus,Blue-naped Mousebird,Bram Piot,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://www.xeno-canto.org/172186,blnmou1/XC172186.ogg,1,/kaggle/input/birdclef-2023/train_audio/blnmou1/XC172186.ogg,659540,32000,20.610625
rbsrob1,[],['song'],-17.4009,30.5691,Cercotrichas leucophrys,Red-backed Scrub-Robin,Rick Nuttall,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/455345,rbsrob1/XC455345.ogg,0,/kaggle/input/birdclef-2023/train_audio/rbsrob1/XC455345.ogg,1534720,32000,47.96
chucis1,[],['call'],1.0343,34.8452,Cisticola chubbi,Chubb's Cisticola,James Bradley,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/396444,chucis1/XC396444.ogg,0,/kaggle/input/birdclef-2023/train_audio/chucis1/XC396444.ogg,239073,32000,7.47103125
thrnig1,[],"['adult', 'male', 'song']",56.2423,25.3299,Luscinia luscinia,Thrush Nightingale,Kaspars Funts,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://www.xeno-canto.org/567040,thrnig1/XC567040.ogg,0,/kaggle/input/birdclef-2023/train_audio/thrnig1/XC567040.ogg,15456768,32000,483.024
equaka1,[],['call'],-1.2977,34.8862,Sheppardia aequatorialis,Equatorial Akalat,James Bradley,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/471386,equaka1/XC471386.ogg,0,/kaggle/input/birdclef-2023/train_audio/equaka1/XC471386.ogg,330188,32000,10.318375
